Name,ID,State,Notes,User,Group,Job Type,Tags,Created,Updated,End Time,Runtime,Sweep,Hostname,Description,Commit,GitHub,GPU Count,GPU Type,test_acc,scel,algo,data_aug,dataset_name,lr,model,seed,best_epoch-scel.epoch,best_epoch-scel.scel,best_epoch-scel.test_acc,best_epoch-scel.train_acc,best_epoch-scel.training_loss,best_epoch-scel.ure,best_epoch-scel.valid_acc,best_epoch-ure.epoch,best_epoch-ure.scel,best_epoch-ure.test_acc,best_epoch-ure.train_acc,best_epoch-ure.training_loss,best_epoch-ure.ure,best_epoch-ure.valid_acc,best_epoch-valid_acc.epoch,best_epoch-valid_acc.scel,best_epoch-valid_acc.test_acc,best_epoch-valid_acc.train_acc,best_epoch-valid_acc.training_loss,best_epoch-valid_acc.ure,best_epoch-valid_acc.valid_acc,train_acc,training_loss,ure,valid_acc
quiet-sweep-10,i18ns7v7,finished,-,anthony-wss,,,fwd-u,2023-04-14T07:44:33.000Z,2023-05-04T03:49:16.000Z,2023-04-14T09:01:48.000Z,4635,,mxuis1twccli-5rcgl,,,,1,Tesla V100-SXM2-32GB,0.3109,2.2261998653411865,fwd-u,True,clcifar10,1e-05,m-resnet18,0,294.0,2.2252893447875977,0.318,0.3184444444444444,2.206592605872588,-20.35106086730957,0.312,299.0,2.2261998653411865,0.3109,0.3110666666666666,2.2061304504221138,-20.499116897583008,0.3064,174.0,2.2320168018341064,0.317,0.3190888888888888,2.224387261000546,-10.602166175842283,0.3222,0.3110666666666666,2.2061304504221138,-20.499116897583008,0.3064
worldly-sweep-17,tizqxqo9,finished,-,anthony-wss,,,scl-nl,2023-04-14T07:36:12.000Z,2023-04-14T08:01:19.000Z,2023-04-14T08:01:19.000Z,1507,3vyc15za,mk9fuhtwccli-z6svb,,,,1,Tesla V100-SXM2-32GB,0.4863,2.197964906692505,scl-nl,False,uniform-cifar10,0.0005,resnet18,0,214.0,2.197357416152954,0.4829,0.5021111111111111,0.0002232462953874,-2.8611199855804443,0.476,114.0,2.197628259658813,0.4728,0.4993555555555555,0.0002693544604632,-3.9339680671691895,0.475,244.0,2.200479507446289,0.4807,0.5084888888888889,0.0032821165520793,-2.736691236495972,0.4872,0.5125777777777778,0.0006333787939431,-3.155885934829712,0.4824
happy-sweep-16,klifflff,finished,-,anthony-wss,,,scl-nl,2023-04-14T07:21:30.000Z,2023-04-14T07:53:14.000Z,2023-04-14T07:53:14.000Z,1904,3vyc15za,meow2,,,,8,NVIDIA GeForce RTX 2080 Ti,0.4815,2.19785475730896,scl-nl,False,uniform-cifar10,0.001,resnet18,0,224.0,2.197657346725464,0.4845,0.5060888888888889,0.0002007420124837,-3.617268323898315,0.4796,219.0,2.1976704597473145,0.4831,0.5037333333333334,0.0001901772471187,-3.958983421325683,0.4806,189.0,2.197793245315552,0.485,0.5123777777777778,0.0002287925581185,-3.399835109710694,0.4944,0.5074,0.0002694376578967,-3.5808379650115967,0.48
sunny-sweep-15,w4d119bx,finished,-,anthony-wss,,,scl-exp,2023-04-14T07:11:13.000Z,2023-04-14T07:36:06.000Z,2023-04-14T07:36:06.000Z,1493,3vyc15za,mk9fuhtwccli-z6svb,,,,1,Tesla V100-SXM2-32GB,0.2104,2.198413133621216,scl-exp,False,uniform-cifar10,1e-05,resnet18,0,289.0,2.198381185531616,0.2111,0.2300888888888889,1.00007386776534,-5.205020427703857,0.2104,79.0,2.1984968185424805,0.2181,0.2341777777777778,1.000061484900388,-8.765206336975098,0.2134,9.0,2.238382577896118,0.239,0.2532444444444444,1.0407819558273663,-2.1367673873901367,0.2304,0.2282444444444444,1.0000458508729937,-5.58483362197876,0.21
sandy-sweep-14,dt2gi3n1,finished,-,anthony-wss,,,scl-exp,2023-04-14T06:49:24.000Z,2023-04-14T07:21:21.000Z,2023-04-14T07:21:21.000Z,1917,3vyc15za,meow2,,,,8,NVIDIA GeForce RTX 2080 Ti,0.3899,2.2362563610076904,scl-exp,False,uniform-cifar10,5e-05,resnet18,0,29.0,2.198014497756958,0.3087,0.3214444444444444,1.0001259432597591,-9.878201484680176,0.3052,29.0,2.198014497756958,0.3087,0.3214444444444444,1.0001259432597591,-9.878201484680176,0.3052,284.0,2.199695348739624,0.4116,0.4305555555555556,1.0006454424424605,-2.2613525390625,0.4012,0.4118444444444444,1.0248238281770186,-0.5982733368873596,0.3724
ruby-sweep-13,5isma5iq,finished,-,anthony-wss,,,scl-exp,2023-04-14T06:46:05.000Z,2023-04-14T07:11:08.000Z,2023-04-14T07:11:08.000Z,1503,3vyc15za,mk9fuhtwccli-z6svb,,,,1,Tesla V100-SXM2-32GB,0.4104,2.222994089126587,scl-exp,False,uniform-cifar10,0.0001,resnet18,0,294.0,2.1985785961151123,0.432,0.4513777777777777,1.0005075051025911,-1.2451428174972534,0.429,9.0,2.1993656158447266,0.3531,0.3692666666666667,1.0013933141123166,-7.975349426269531,0.3436,289.0,2.198707103729248,0.4326,0.4517111111111111,1.0005073127421469,-1.675999641418457,0.4292,0.4304,1.0151678093455054,-0.9112170934677124,0.4134
astral-sweep-9,a2svsjoa,finished,-,anthony-wss,,,fwd-u,2023-04-14T06:42:20.000Z,2023-05-04T03:49:16.000Z,2023-04-14T07:58:37.000Z,4577,,nzt04stwccli-q2jbq,,,,1,Tesla V100-SXM2-32GB,0.3211,2.2234978675842285,fwd-u,True,clcifar10,5e-05,m-resnet18,0,239.0,2.222808122634888,0.3377,0.3407777777777778,2.1994573148814114,-26.81473159790039,0.331,239.0,2.222808122634888,0.3377,0.3407777777777778,2.1994573148814114,-26.81473159790039,0.331,284.0,2.2233433723449707,0.3446,0.3397333333333333,2.201055819338018,-25.71207046508789,0.3402,0.3232,2.2008903568441216,-25.385801315307617,0.3162
earthy-sweep-8,9ro5lpxf,finished,-,anthony-wss,,,fwd-u,2023-04-14T06:38:20.000Z,2023-05-04T03:49:16.000Z,2023-04-14T07:54:51.000Z,4591,,zr5h1ytwccli-hpp6k,,,,1,Tesla V100-SXM2-32GB,0.3543,2.221197366714477,fwd-u,True,clcifar10,0.0001,m-resnet18,0,299.0,2.221197366714477,0.3543,0.3445333333333333,2.2007075548172,-21.363767623901367,0.3436,269.0,2.223111867904663,0.3357,0.3406444444444444,2.2010747356848284,-22.33046531677246,0.3332,229.0,2.2240684032440186,0.3613,0.3497555555555555,2.205494726246054,-19.18982696533203,0.353,0.3445333333333333,2.2007075548172,-21.363767623901367,0.3436
rose-sweep-7,yb24h3js,finished,-,anthony-wss,,,fwd-u,2023-04-14T06:27:16.000Z,2023-05-04T03:49:16.000Z,2023-04-14T07:44:24.000Z,4628,,mxuis1twccli-5rcgl,,,,1,Tesla V100-SXM2-32GB,0.3427,2.215553522109986,fwd-u,True,clcifar10,0.0005,m-resnet18,0,299.0,2.215553522109986,0.3427,0.3464888888888889,2.209776696833697,-10.579473495483398,0.3242,299.0,2.215553522109986,0.3427,0.3464888888888889,2.209776696833697,-10.579473495483398,0.3242,104.0,2.237959623336792,0.3697,0.3713555555555555,2.256539748473601,0.172795295715332,0.3642,0.3464888888888889,2.209776696833697,-10.579473495483398,0.3242
eager-sweep-12,xsxwhwxo,finished,-,anthony-wss,,,scl-exp,2023-04-14T06:20:50.000Z,2023-04-14T06:45:58.000Z,2023-04-14T06:45:58.000Z,1508,3vyc15za,mk9fuhtwccli-z6svb,,,,1,Tesla V100-SXM2-32GB,0.4817,2.202672958374023,scl-exp,False,uniform-cifar10,0.0005,resnet18,0,299.0,2.202672958374023,0.4817,0.4994666666666666,1.0023524192246525,-1.666934370994568,0.4676,34.0,2.2160816192626958,0.4586,0.4779555555555556,1.0092763833024283,-1.9109891653060915,0.4564,234.0,2.204439640045166,0.4767,0.4955111111111111,1.0031606419519945,-1.6898832321166992,0.471,0.4994666666666666,1.0023524192246525,-1.666934370994568,0.4676
fallen-sweep-11,19zhrykz,finished,-,anthony-wss,,,scl-exp,2023-04-14T06:17:32.000Z,2023-04-14T06:49:17.000Z,2023-04-14T06:49:17.000Z,1905,3vyc15za,meow2,,,,8,NVIDIA GeForce RTX 2080 Ti,0.4737,2.2091026306152344,scl-exp,False,uniform-cifar10,0.001,resnet18,0,259.0,2.2056031227111816,0.4747,0.5006,1.0034318390217694,-1.8455384969711304,0.4668,289.0,2.2057700157165527,0.4785,0.4994666666666666,1.0037497918714176,-1.9253283739089968,0.4684,89.0,2.215696096420288,0.4764,0.5010888888888889,1.007847478443926,-1.5124770402908323,0.485,0.4969777777777778,1.0051551095464013,-1.6791036128997805,0.4652
genial-sweep-10,00zghvx6,finished,-,anthony-wss,,,fwd-u,2023-04-14T05:55:49.000Z,2023-04-14T06:20:43.000Z,2023-04-14T06:20:43.000Z,1494,3vyc15za,mk9fuhtwccli-z6svb,,,,1,Tesla V100-SXM2-32GB,0.2086,2.198553562164306,fwd-u,False,uniform-cifar10,1e-05,resnet18,0,274.0,2.1984705924987797,0.2122,0.2321333333333333,2.197240477258509,-6.556731700897217,0.21,79.0,2.198570489883423,0.2253,0.2418222222222222,2.197279453277588,-9.01622486114502,0.217,9.0,2.239475965499878,0.2416,0.2561777777777778,2.239273456009951,-2.1068029403686523,0.234,0.2272888888888889,2.1972319890152323,-6.597824096679688,0.2078
astral-sweep-9,5yui0w2r,finished,-,anthony-wss,,,fwd-u,2023-04-14T05:44:44.000Z,2023-04-14T06:17:26.000Z,2023-04-14T06:17:26.000Z,1962,3vyc15za,meow2,,,,8,NVIDIA GeForce RTX 2080 Ti,0.3827,2.2241032123565674,fwd-u,False,uniform-cifar10,5e-05,resnet18,0,129.0,2.197151660919189,0.3543,0.3711333333333333,2.1972507780248467,-6.704337596893311,0.3476,34.0,2.197967529296875,0.3064,0.3202888888888889,2.197315828366713,-10.140174865722656,0.299,249.0,2.1976354122161865,0.4,0.4161111111111111,2.197515615008094,-3.679331064224243,0.3846,0.4025555555555555,2.223938383839347,-0.938395619392395,0.3728
solar-sweep-8,i7iki2sm,finished,-,anthony-wss,,,fwd-u,2023-04-14T05:30:32.000Z,2023-04-14T05:55:44.000Z,2023-04-14T05:55:44.000Z,1512,3vyc15za,mk9fuhtwccli-z6svb,,,,1,Tesla V100-SXM2-32GB,0.4359,2.197547912597656,fwd-u,False,uniform-cifar10,0.0001,resnet18,0,109.0,2.197194576263428,0.4102,0.4326888888888889,2.19737988168543,-5.637296199798584,0.4004,34.0,2.197596311569214,0.3787,0.3977555555555555,2.1973797543482347,-9.157147407531738,0.3786,284.0,2.1975884437561035,0.4356,0.4560444444444444,2.197400204159997,-3.731246709823608,0.4336,0.4527555555555556,2.1974003450437025,-2.35306167602539,0.431
giddy-sweep-6,fxlevqp8,finished,-,anthony-wss,,,fwd-u,2023-04-14T05:26:06.000Z,2023-05-04T03:49:16.000Z,2023-04-14T06:42:15.000Z,4569,,nzt04stwccli-q2jbq,,,,1,Tesla V100-SXM2-32GB,0.293,2.239823579788208,fwd-u,True,clcifar10,0.001,m-resnet18,0,289.0,2.239762306213379,0.2779,0.2837333333333333,2.2596535845236345,0.7631484866142273,0.273,299.0,2.239823579788208,0.293,0.2976222222222222,2.2602041363716125,0.4866433143615722,0.2864,239.0,2.2425320148468018,0.3044,0.3003111111111111,2.263762696222825,1.089318871498108,0.2994,0.2976222222222222,2.2602041363716125,0.4866433143615722,0.2864
jumping-sweep-5,ryvokivh,finished,-,anthony-wss,,,ure-ga-u,2023-04-14T05:18:22.000Z,2023-05-04T03:49:17.000Z,2023-04-14T06:38:13.000Z,4791,,zr5h1ytwccli-hpp6k,,,,1,Tesla V100-SXM2-32GB,0.3155,2.2615084648132324,ure-ga-u,True,clcifar10,1e-05,m-resnet18,0,284.0,2.260446548461914,0.3095,0.2918,0.2461434948173436,-0.0174775216728448,0.3012,294.0,2.261324405670166,0.3257,0.3042,0.2761183536865494,-0.1184738799929618,0.3018,269.0,2.261033296585083,0.3237,0.3044444444444444,0.3600759167562831,0.0569050647318363,0.3054,0.2941111111111111,0.2513866986740719,-0.1016426458954811,0.285
magic-sweep-7,ekpxcuvd,finished,-,anthony-wss,,,fwd-u,2023-04-14T05:12:08.000Z,2023-04-14T05:44:39.000Z,2023-04-14T05:44:39.000Z,1951,3vyc15za,meow2,,,,8,NVIDIA GeForce RTX 2080 Ti,0.4852,2.205287218093872,fwd-u,False,uniform-cifar10,0.0005,resnet18,0,159.0,2.1974453926086426,0.4715,0.4945555555555556,2.19744730537588,-2.7279212474823,0.4608,209.0,2.197606086730957,0.4893,0.5165555555555555,2.1974440217018127,-3.958339214324951,0.4724,264.0,2.1974682807922363,0.489,0.5135555555555555,2.1974157826467,-3.8705663681030273,0.4838,0.5028222222222222,2.2051811841401188,-2.0251359939575195,0.4684
fluent-sweep-4,6apul4op,finished,-,anthony-wss,,,ure-ga-u,2023-04-14T05:06:20.000Z,2023-05-04T03:49:17.000Z,2023-04-14T06:27:10.000Z,4850,,mxuis1twccli-5rcgl,,,,1,Tesla V100-SXM2-32GB,0.3248,2.2596161365509038,ure-ga-u,True,clcifar10,5e-05,m-resnet18,0,289.0,2.2590699195861816,0.3472,0.3280888888888889,0.2590064270929856,0.0032998728565871,0.3148,299.0,2.2596161365509038,0.3248,0.3134444444444444,0.2303204793821681,-0.2439278960227966,0.306,139.0,2.2613468170166016,0.3509,0.3316444444444444,0.3611118712208488,0.7127882838249207,0.3346,0.3134444444444444,0.2303204793821681,-0.2439278960227966,0.306
charmed-sweep-6,52ebzfjf,finished,-,anthony-wss,,,fwd-u,2023-04-14T05:05:17.000Z,2023-04-14T05:30:23.000Z,2023-04-14T05:30:23.000Z,1506,3vyc15za,mk9fuhtwccli-z6svb,,,,1,Tesla V100-SXM2-32GB,0.4912,2.197615385055542,fwd-u,False,uniform-cifar10,0.001,resnet18,0,249.0,2.197528839111328,0.4902,0.5135333333333333,2.1974308572032237,-3.4901156425476074,0.4804,199.0,2.197720766067505,0.4913,0.5163777777777778,2.197478484023701,-3.617340087890625,0.4882,204.0,2.19765853881836,0.4928,0.5172444444444444,2.197454021735625,-3.510451316833496,0.4922,0.5125333333333333,2.1974594674327155,-3.119931697845459,0.477
stoic-sweep-5,oc9fk3e6,finished,-,anthony-wss,,,ure-ga-u,2023-04-14T04:37:50.000Z,2023-04-14T05:05:11.000Z,2023-04-14T05:05:11.000Z,1641,3vyc15za,mk9fuhtwccli-z6svb,,,,1,Tesla V100-SXM2-32GB,0.1661,2.280522108078003,ure-ga-u,False,uniform-cifar10,1e-05,resnet18,0,269.0,2.280472040176392,0.1695,0.1813111111111111,0.1218309639529748,0.3577690422534942,0.167,269.0,2.280472040176392,0.1695,0.1813111111111111,0.1218309639529748,0.3577690422534942,0.167,284.0,2.2805874347686768,0.1818,0.189,0.1319801312955943,0.3701778352260589,0.1812,0.1796222222222222,0.0925605940547856,0.3581535220146179,0.1702
atomic-sweep-4,el3gurz4,finished,-,anthony-wss,,,ure-ga-u,2023-04-14T04:35:36.000Z,2023-04-14T05:11:59.000Z,2023-04-14T05:11:59.000Z,2183,3vyc15za,meow2,,,,8,NVIDIA GeForce RTX 2080 Ti,0.331,2.280281543731689,ure-ga-u,False,uniform-cifar10,5e-05,resnet18,0,289.0,2.279898405075073,0.3329,0.3430666666666667,0.1717565432190895,0.4742965400218963,0.3238,274.0,2.2799649238586426,0.321,0.3298222222222222,0.1565641246058724,0.4597865045070648,0.319,299.0,2.280281543731689,0.331,0.3426,0.1765543032776225,0.4859600067138672,0.334,0.3426,0.1765543032776225,0.4859600067138672,0.334
grateful-sweep-3,swk8vtev,finished,-,anthony-wss,,,ure-ga-u,2023-04-14T04:10:31.000Z,2023-04-14T04:37:46.000Z,2023-04-14T04:37:46.000Z,1635,3vyc15za,mk9fuhtwccli-z6svb,,,,1,Tesla V100-SXM2-32GB,0.374,2.2744359970092773,ure-ga-u,False,uniform-cifar10,0.0001,resnet18,0,294.0,2.2741873264312744,0.362,0.3798888888888889,0.1361380185593258,0.4317752718925476,0.3658,294.0,2.2741873264312744,0.362,0.3798888888888889,0.1361380185593258,0.4317752718925476,0.3658,254.0,2.277057647705078,0.3737,0.3846222222222222,0.1437788273800503,0.5348600149154663,0.377,0.3845333333333333,0.1592611419883641,0.4743636548519134,0.3694
leafy-sweep-3,z1p51cyz,finished,-,anthony-wss,,,ure-ga-u,2023-04-14T04:06:47.000Z,2023-05-04T03:49:17.000Z,2023-04-14T05:26:03.000Z,4756,,nzt04stwccli-q2jbq,,,,1,Tesla V100-SXM2-32GB,0.3495,2.257329225540161,ure-ga-u,True,clcifar10,0.0001,m-resnet18,0,289.0,2.2569565773010254,0.3501,0.3362,0.2876941270448945,0.9230259656906128,0.3338,284.0,2.2583930492401123,0.3477,0.3338,0.3001945513215932,0.711172878742218,0.3352,249.0,2.257893323898315,0.3671,0.3564,0.313480906188488,0.9669159650802612,0.3526,0.3372888888888889,0.2726308297027241,0.712056577205658,0.332
jumping-sweep-2,lis12z51,finished,-,anthony-wss,,,ure-ga-u,2023-04-14T03:58:54.000Z,2023-04-14T04:35:30.000Z,2023-04-14T04:35:30.000Z,2196,3vyc15za,meow2,,,,8,NVIDIA GeForce RTX 2080 Ti,0.3652,2.2584261894226074,ure-ga-u,False,uniform-cifar10,0.0005,resnet18,0,289.0,2.2580831050872803,0.3714,0.3843555555555555,0.1058158122680404,0.3686839044094085,0.3686,294.0,2.2582476139068604,0.375,0.3908888888888889,0.0973291356455196,0.3612110614776611,0.368,289.0,2.2580831050872803,0.3714,0.3843555555555555,0.1058158122680404,0.3686839044094085,0.3686,0.3801777777777778,0.1143623116341504,0.3902014791965484,0.3574
sweepy-sweep-2,o3djkdeg,finished,-,anthony-wss,,,ure-ga-u,2023-04-14T03:58:35.000Z,2023-05-04T03:49:17.000Z,2023-04-14T05:18:14.000Z,4779,,zr5h1ytwccli-hpp6k,,,,1,Tesla V100-SXM2-32GB,0.2418,2.2587368488311768,ure-ga-u,True,clcifar10,0.0005,m-resnet18,0,299.0,2.2587368488311768,0.2418,0.2394222222222222,0.4061237451705066,1.83724844455719,0.2344,299.0,2.2587368488311768,0.2418,0.2394222222222222,0.4061237451705066,1.83724844455719,0.2344,259.0,2.260117769241333,0.246,0.2400888888888888,0.3985713192007758,1.878223180770874,0.2428,0.2394222222222222,0.4061237451705066,1.83724844455719,0.2344
rosy-sweep-1,sss4aew2,finished,-,anthony-wss,,,ure-ga-u,2023-04-14T03:45:29.000Z,2023-05-04T03:49:17.000Z,2023-04-14T05:06:13.000Z,4844,,mxuis1twccli-5rcgl,,,,1,Tesla V100-SXM2-32GB,0.2355,2.259810447692871,ure-ga-u,True,clcifar10,0.001,m-resnet18,0,299.0,2.259810447692871,0.2355,0.241,0.3877577741037715,1.8767343759536743,0.2328,14.0,2.2680540084838867,0.1811,0.1760222222222222,0.4771780161695046,1.7986301183700562,0.172,284.0,2.259963274002075,0.2386,0.2347777777777777,0.3987217105247758,1.894052505493164,0.239,0.241,0.3877577741037715,1.8767343759536743,0.2328
golden-sweep-1,fd2kxkt3,finished,-,anthony-wss,,,ure-ga-u,2023-04-14T03:21:03.000Z,2023-04-14T03:58:47.000Z,2023-04-14T03:58:47.000Z,2264,3vyc15za,meow2,,,,8,NVIDIA GeForce RTX 2080 Ti,0.3959,2.2532548904418945,ure-ga-u,False,uniform-cifar10,0.001,resnet18,0,294.0,2.2525858879089355,0.3861,0.3982,0.085919282653115,0.3249169290065765,0.3782,294.0,2.2525858879089355,0.3861,0.3982,0.085919282653115,0.3249169290065765,0.3782,299.0,2.2532548904418945,0.3959,0.4077777777777778,0.1170110668648373,0.3527544438838959,0.3984,0.4077777777777778,0.1170110668648373,0.3527544438838959,0.3984
earthy-sweep-40,3e596goq,finished,-,anthony-wss,,,l-uw,2023-04-19T11:08:42.000Z,2023-04-19T12:25:47.000Z,2023-04-19T12:25:47.000Z,4625,ciqkqvn2,jeh2lwtwccli-dxjj6,,,,1,Tesla V100-SXM2-32GB,0.0675,2.9725286960601807,l-uw,True,clcifar20-iid,1e-05,m-resnet18,0,284.0,2.9723494052886963,0.0704,0.0701111111111111,2.9572895386002283,25.26165580749512,0.0642,4.0,2.973366498947144,0.058,0.0562666666666666,2.987982552159916,3.001931667327881,0.0678,19.0,2.975981473922729,0.0721,0.0685111111111111,2.9839917529713023,4.923493385314941,0.0818,0.0609333333333333,2.956650891087272,25.61833381652832,0.0596
swift-sweep-39,zpdwttht,finished,-,anthony-wss,,,l-uw,2023-04-19T11:01:52.000Z,2023-04-19T12:21:04.000Z,2023-04-19T12:21:04.000Z,4752,ciqkqvn2,lqz69ltwccli-dn5dx,,,,1,Tesla V100-SXM2-32GB,0.0628,2.967332124710083,l-uw,True,clcifar20-iid,5e-05,m-resnet18,0,254.0,2.966590166091919,0.0638,0.0608,2.951243926178325,40.261348724365234,0.0606,4.0,2.977651834487915,0.053,0.0479333333333333,2.9853572357784617,4.724451541900635,0.0592,19.0,2.976961374282837,0.0748,0.0742,2.979389388452877,8.287890434265137,0.0836,0.0614888888888888,2.9505015828392724,43.45096206665039,0.0686
daily-sweep-38,t3in14n9,finished,-,anthony-wss,,,l-uw,2023-04-19T10:55:46.000Z,2023-04-19T12:12:34.000Z,2023-04-19T12:12:34.000Z,4608,ciqkqvn2,m84auntwccli-bbmgb,,,,1,Tesla V100-SXM2-32GB,0.0644,2.96606969833374,l-uw,True,clcifar20-iid,0.0001,m-resnet18,0,219.0,2.965425729751587,0.0655,0.0640222222222222,2.95386138829318,15.551485061645508,0.0644,4.0,2.978483200073242,0.053,0.0490222222222222,2.985655865885995,6.427140712738037,0.0552,44.0,2.976167678833008,0.0729,0.0726888888888888,2.971747040748596,15.944255828857422,0.0818,0.0610666666666666,2.9523481211879035,19.631103515625,0.0586
deft-sweep-37,ebihmanp,finished,-,anthony-wss,,,l-uw,2023-04-19T10:30:41.000Z,2023-04-19T11:50:42.000Z,2023-04-19T11:50:42.000Z,4801,ciqkqvn2,a9xz6xtwccli-kszg2,,,,1,Tesla V100-SXM2-32GB,0.0703,2.974858045578003,l-uw,True,clcifar20-iid,0.0005,m-resnet18,0,289.0,2.974440813064575,0.0719,0.0698888888888888,2.9834601364352484,2.591039657592773,0.07,279.0,2.975162506103516,0.0686,0.0686666666666666,2.983378819443963,1.5439822673797607,0.0694,94.0,2.9771993160247803,0.0789,0.0772,2.985614616762508,4.964951515197754,0.085,0.0726222222222222,2.983304270289161,2.712249994277954,0.0658
lilac-sweep-36,95of9s5t,finished,-,anthony-wss,,,l-uw,2023-04-19T10:10:12.000Z,2023-04-19T11:56:04.000Z,2023-04-19T11:56:04.000Z,6352,ciqkqvn2,cl7,,,,2,NVIDIA GeForce RTX 2080 Ti,0.05,2.97954535484314,l-uw,True,clcifar20-iid,0.001,m-resnet18,0,24.0,2.9788260459899902,0.05,0.0504666666666666,2.9862606796351345,5.24226188659668,0.0458,279.0,2.979301929473877,0.05,0.0492666666666666,2.98622184179046,4.916120529174805,0.0566,29.0,2.979377031326294,0.0685,0.0685777777777777,2.986274678598751,5.190540313720703,0.0708,0.0504666666666666,2.986197739839554,5.219001770019531,0.0458
legendary-sweep-35,99hba96z,finished,-,anthony-wss,,,l-w,2023-04-19T10:04:46.000Z,2023-04-19T12:02:53.000Z,2023-04-19T12:02:53.000Z,7087,ciqkqvn2,cl8,,,,3,NVIDIA GeForce RTX 2070,0.0684,2.970386266708374,l-w,True,clcifar20-iid,1e-05,m-resnet18,0,294.0,2.9702367782592773,0.0685,0.0596444444444444,3.1103165528991004,27.18951988220215,0.0624,4.0,2.973251819610596,0.0567,0.0562222222222222,3.138722679831765,2.991084337234497,0.0688,19.0,2.975926160812378,0.0728,0.0682222222222222,3.135217720812017,5.01443338394165,0.0822,0.0620222222222222,3.1100071343508637,29.09459114074707,0.0592
eternal-sweep-34,rnpgk9lo,finished,-,anthony-wss,,,l-w,2023-04-19T10:01:38.000Z,2023-04-19T11:20:00.000Z,2023-04-19T11:20:00.000Z,4702,ciqkqvn2,iie9umtwccli-bh9lm,,,,1,Tesla V100-SXM2-32GB,0.0601,2.966415405273437,l-w,True,clcifar20-iid,5e-05,m-resnet18,0,294.0,2.96598744392395,0.0602,0.0559333333333333,3.105326782573353,49.99617767333984,0.0582,4.0,2.97749400138855,0.0522,0.0478444444444444,3.136422875252637,4.633884429931641,0.0602,14.0,2.97668719291687,0.071,0.0683333333333333,3.1333941139958124,7.063840389251709,0.0756,0.0563555555555555,3.105094462633133,53.61513137817383,0.0556
unique-sweep-33,cbft7bfu,finished,-,anthony-wss,,,l-w,2023-04-19T09:51:22.000Z,2023-04-19T11:08:34.000Z,2023-04-19T11:08:34.000Z,4632,ciqkqvn2,jeh2lwtwccli-dxjj6,,,,1,Tesla V100-SXM2-32GB,0.0599,2.966261863708496,l-w,True,clcifar20-iid,0.0001,m-resnet18,0,244.0,2.9648115634918213,0.0588,0.0601333333333333,3.10736621780829,34.08125686645508,0.058,4.0,2.9784114360809326,0.0613,0.0557555555555555,3.136687907305631,6.578170776367188,0.0608,39.0,2.9766781330108643,0.0728,0.0714888888888889,3.1267708756706933,16.351694107055664,0.0784,0.0594444444444444,3.1068439917130903,31.415197372436523,0.0638
misty-sweep-32,14tzs8km,finished,-,anthony-wss,,,l-w,2023-04-19T09:45:01.000Z,2023-04-19T11:01:44.000Z,2023-04-19T11:01:44.000Z,4603,ciqkqvn2,lqz69ltwccli-dn5dx,,,,1,Tesla V100-SXM2-32GB,0.0677,2.9761762619018555,l-w,True,clcifar20-iid,0.0005,m-resnet18,0,289.0,2.975958108901977,0.0678,0.0674888888888888,3.1351964636282488,4.12864875793457,0.0656,279.0,2.976266860961914,0.0673,0.0695555555555555,3.1352679892019792,3.7063968181610094,0.0686,119.0,2.9770193099975586,0.0778,0.0775333333333333,3.1364866224202244,4.853695869445801,0.0788,0.0678,3.135023125193336,3.825992107391357,0.0676
proud-sweep-31,w54xjtnq,finished,-,anthony-wss,,,l-w,2023-04-19T09:43:03.000Z,2023-04-19T11:38:01.000Z,2023-04-19T11:38:01.000Z,6898,ciqkqvn2,cl8,,,,3,NVIDIA GeForce RTX 2070,0.05,2.9793689250946045,l-w,True,clcifar20-iid,0.001,m-resnet18,0,69.0,2.9787275791168213,0.05,0.0504666666666666,3.1372742761265147,5.0925116539001465,0.0458,4.0,2.9799840450286865,0.0508,0.0497777777777777,3.13780232722109,3.69500994682312,0.0528,34.0,2.979417085647583,0.05,0.0492666666666666,3.137221176515926,4.946793556213379,0.0566,0.0504666666666666,3.13714461164041,5.1761345863342285,0.0458
stellar-sweep-30,bpcvb3gs,finished,-,anthony-wss,,,scl-nl,2023-04-19T09:38:54.000Z,2023-04-19T10:55:42.000Z,2023-04-19T10:55:42.000Z,4608,ciqkqvn2,m84auntwccli-bbmgb,,,,1,Tesla V100-SXM2-32GB,0.0657,2.9785854816436768,scl-nl,True,clcifar20-iid,1e-05,m-resnet18,0,4.0,2.973247528076172,0.0551,0.0546444444444444,0.0432133842259645,3.0314300060272217,0.0664,4.0,2.973247528076172,0.0551,0.0546444444444444,0.0432133842259645,3.0314300060272217,0.0664,64.0,2.977174997329712,0.0682,0.0674,0.0255670681468803,9.325864791870115,0.0786,0.0608444444444444,0.0021701686240372,14.067623138427734,0.0632
